data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
04/10/2025,1.0,1270,CARTEIRA FEMININA INS. KIPLING,"1,00","29,99",CARTÃO DÉBITO
04/10/2025,1.0,579,BOLSA TERMICA GRANDE REFORÇADA,"1,00","79,99",CARTÃO DÉBITO
04/10/2025,1.0,1229,COLAR BIJOUX PEDRARIA,"1,00","24,99",CARTÃO DÉBITO
04/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"2,00","3,00",PIX
04/10/2025,1.0,1082,PERFUME INSPIRAÇÃO FRAGANCIAS DIVERSAS,"1,00","29,99",CARTÃO DÉBITO
04/10/2025,1.0,478,TIARA DE MEIA INDIVIDUAL BEBÊ,"1,00","14,99",CARTÃO DÉBITO
04/10/2025,1.0,520,BICO PATO METAL C/2,"1,00","10,00",CARTÃO DÉBITO
04/10/2025,1.0,717,BRINCO FOLHEADO DOURADO,"2,00","10,00",CARTÃO DÉBITO
04/10/2025,1.0,939,CORRENTE FEMININA ACO,"1,00","9,99",CARTÃO DÉBITO
04/10/2025,1.0,760,CORRETIVO LUA E NEVE,"1,00","9,99",CARTÃO DÉBITO
04/10/2025,1.0,771,BODY SPLASH PERFUME,"1,00","29,99",PIX
04/10/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",PIX
04/10/2025,1.0,758,PULSEIRA INFANTILCOM BERLOQUE STITCH,"1,00","23,00",PIX
04/10/2025,1.0,939,CORRENTE FEMININA ACO,"1,00","9,99",PIX
04/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO DÉBITO
04/10/2025,1.0,560,TIARA ADULTO,"3,00","10,00",CARTÃO DÉBITO
04/10/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",CARTÃO CRÉDITO
04/10/2025,1.0,156,CHAVEIRO CAPIVARA  PEQ.,"1,00","9,99",CARTÃO CRÉDITO
04/10/2025,1.0,560,TIARA ADULTO,"1,00","10,00",CARTÃO CRÉDITO
04/10/2025,1.0,1288,BOLSA PELÚCIA CAPIVARA COM ALÇA TIRA COLO PEQUENA,"1,00","34,99",CARTÃO DÉBITO
04/10/2025,1.0,1292,LUVA ARRASTÃO,"1,00","13,00",DINHEIRO
04/10/2025,1.0,1263,BOLSA TRANSVERSAL FASHION BOBO PEQ,"1,00","74,99",DINHEIRO
04/10/2025,1.0,497,TIARA INFANTIL C/ LAÇO E APLIQUE PERSONAGENS,"1,00","14,99",PIX
04/10/2025,1.0,23,LAPIS PONTEIRA DE BORRACHA,"1,00","5,99",PIX
04/10/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",PIX
04/10/2025,1.0,1089,CAMISA MASCULINA DRY FIT ADIDAS,"1,00","34,99",CARTÃO CRÉDITO
04/10/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","10,99",CARTÃO CRÉDITO
05/10/2025,1.0,1345,SPRAY TINTA P CABELO,"1,00","16,00",CARTÃO CRÉDITO
05/10/2025,1.0,1330,MOLA MALUCA,"1,00","7,00",CARTÃO CRÉDITO
06/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"2,00","3,00",PIX
06/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"3,00","5,00",PIX
06/10/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",PIX
06/10/2025,1.0,821,MOCHILA INFANTIL PASSEIO COM BRILHO PEQ,"1,00","50,00",PIX DIRETO
06/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
06/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX DIRETO
06/10/2025,1.0,1282,MEIA INFANTIL SOQUETE 4-6 C/ 3 PARES,"1,00","9,99",PIX DIRETO
06/10/2025,1.0,1279,MEIA CANO NORMAL 40-46 C/ 3 PARES,"1,00","9,99",PIX DIRETO
06/10/2025,1.0,1280,MEIA INFANTIL CANO NORMAL 2-4 C/ 3 PARES,"1,00","10,00",PIX DIRETO
06/10/2025,1.0,481,KIT XUXINHA SIMPLES INFANTIL C/ APLIQUE C/2 UND,"1,00","4,00",PIX DIRETO
06/10/2025,1.0,487,KIT BICO PATO PEQ INFANTIL C/3 UND,"1,00","5,99",PIX DIRETO
06/10/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",PIX DIRETO
06/10/2025,1.0,494,ELASTICO BOX OU BABY SIZE,"1,00","14,99",PIX DIRETO
06/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",CARTÃO CRÉDITO
06/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",CARTÃO CRÉDITO
06/10/2025,1.0,1251,CORDAO PARA CABELO,"3,00","4,99",CARTÃO CRÉDITO
06/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"4,00","5,00",CARTÃO CRÉDITO
06/10/2025,1.0,886,KIT TOUCH 60 PCS PONTA DUPLA,"1,00","160,00",PIX
06/10/2025,1.0,330,PO FACIAL FINALIZADOR VEGANO MAX LOVE,"1,00","11,00",PIX
06/10/2025,1.0,677,ESPONJA COQUE PENTEADO GRANDE,"1,00","9,00",DINHEIRO
06/10/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",DINHEIRO
06/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"1,00","3,00",não checado
06/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"2,00","7,00",não checado
06/10/2025,1.0,1257,ADESIVO FACE CARNAVAL PEDRAS PEQ,"1,00","5,00",não checado
06/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"2,00","5,00",não checado
06/10/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",não checado
06/10/2025,1.0,1144,MEIA CANO NORMAL 35-40 C/ 3 PARES,"1,00","9,99",PIX DIRETO
06/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",DINHEIRO
06/10/2025,1.0,1024,CONJ PIJAMA INFANTIL STITCH MANGA E CALÇA COMPRIDA GG,"1,00","64,99",DINHEIRO
06/10/2025,1.0,710,TAXA ENTREGA,"1,00","10,00",DINHEIRO
06/10/2025,1.0,130,RELOGIO DIGITAL INFANTIL LEGO,"1,00","25,00",PIX DIRETO
06/10/2025,1.0,1126,MOCHILA INFANTIL PASSEIO COM BRILHO GRANDE,"1,00","69,99",PIX DIRETO
06/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",PIX DIRETO
06/10/2025,1.0,873,SACO PRESENTE TAM.G4,"1,00","6,99",PIX DIRETO
06/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",não checado
06/10/2025,1.0,1345,SPRAY TINTA P CABELO,"1,00","16,00",não checado
06/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"3,00","5,00",PIX
06/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"4,00","3,00",PIX
06/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
06/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
06/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
06/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
06/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
06/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
06/10/2025,1.0,1145,MEIA ADULTO ESPORTIVA ANTI- DERRAPANTE C/01 PAR,"1,00","10,00",PIX DIRETO
06/10/2025,1.0,1207,PO COMPACTO PURE PORCELAIN RUBY ROSE,"1,00","20,00",CARTÃO DÉBITO
06/10/2025,1.0,1307,ESPONJA INDIVIDUAL P/ MAQUIAGEM,"1,00","3,99",CARTÃO DÉBITO
06/10/2025,1.0,1225,GLOSS LIP OIL NUDE 24 HORAS MAXLOVE,"1,00","10,00",CARTÃO DÉBITO
06/10/2025,1.0,707,LAPIS TATTO SOMBRACELHA,"1,00","13,00",DINHEIRO
06/10/2025,1.0,247,BOLSA INFANTIL,"1,00","25,00",DINHEIRO
06/10/2025,1.0,776,KIT PIRANHA INFANTIL C/2 UND PROMOÇÃO,"1,00","6,00",DINHEIRO
06/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",DINHEIRO
06/10/2025,1.0,1246,TIARA INFANTIL DE GRIPI,"1,00","14,99",CARTÃO DÉBITO
06/10/2025,1.0,469,KIT TIC TAC INFANTIL E PIRANHA PEQ C/4 UND,"2,00","3,99",CARTÃO DÉBITO
06/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX
06/10/2025,1.0,362,ADESIVO FACE CARNAVAL PEDRAS,"1,00","8,00",PIX
06/10/2025,1.0,1244,LAÇO INFANTIL DE GRIPI GRANDE,"1,00","15,00",CARTÃO DÉBITO
06/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO DÉBITO
06/10/2025,1.0,1246,TIARA INFANTIL DE GRIPI,"1,00","14,99",CARTÃO DÉBITO
06/10/2025,1.0,1214,LIP GLOSS PICOLE INFANTIL,"1,00","10,00",CARTÃO DÉBITO
06/10/2025,1.0,1250,RENDA PARA CABELO,"3,00","3,00",CARTÃO DÉBITO
06/10/2025,1.0,1257,ADESIVO FACE CARNAVAL PEDRAS PEQ,"1,00","5,00",CARTÃO CRÉDITO
06/10/2025,1.0,471,KIT TIC TAC INFANTIL PEQ C/3 UND,"1,00","6,00",CARTÃO DÉBITO
06/10/2025,1.0,782,PINTURA DIAMANTE PERSONANGENS,"1,00","19,99",CARTÃO DÉBITO
06/10/2025,1.0,743,UNHA POSTICA EM GEL AMENDOADA SABRINA SATO,"2,00","12,00",não checado
06/10/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",não checado
07/10/2025,1.0,736,PRESILHA INDIVIDUAL,"1,00","13,00",CARTÃO DÉBITO
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",CARTÃO DÉBITO
07/10/2025,1.0,782,PINTURA DIAMANTE PERSONANGENS,"1,00","19,99",CARTÃO DÉBITO
07/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"2,00","7,00",CARTÃO DÉBITO
07/10/2025,1.0,1319,BICO PATO METAL C/2 E 2 MINI PIRANHAS,"1,00","12,00",CARTÃO DÉBITO
07/10/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"3,00","4,99",CARTÃO DÉBITO
07/10/2025,1.0,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","49,99",PIX
07/10/2025,1.0,573,BOLSA TRANSVERSAL BOBO PEQ,"1,00","100,00",PIX
07/10/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","10,99",PIX
07/10/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"2,00","35,00",não checado
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"2,00","5,00",PIX
07/10/2025,1.0,1215,PALETA SOMBRA MINHA PALETINHA VIVAI,"1,00","14,99",PIX
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"3,00","5,00",CARTÃO CRÉDITO
07/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"2,00","3,00",CARTÃO CRÉDITO
07/10/2025,1.0,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","49,99",CARTÃO CRÉDITO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",CARTÃO CRÉDITO
07/10/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","10,00",PIX DIRETO
07/10/2025,1.0,1293,MEIAO INFANTIL DOUCE AND ELEGANCE,"1,00","20,00",PIX DIRETO
07/10/2025,1.0,1344,POPLITO PIRULITO QUE ESTRALA,"1,00","2,00",PIX DIRETO
07/10/2025,1.0,597,KIT FANTASIA INFANTIL FADA COM SAIA,"1,00","54,99",não checado
07/10/2025,1.0,1360,MEIA INFANTIL 3D PERSONAGENS MASCULINO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO CRÉDITO
07/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",CARTÃO CRÉDITO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",CARTÃO CRÉDITO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"3,00","5,00",PIX DIRETO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"3,00","59,99",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"3,00","35,00",PIX DIRETO
07/10/2025,1.0,1360,MEIA INFANTIL 3D PERSONAGENS MASCULINO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,651,PIERCING DE NARIZ,"1,00","5,00",PIX DIRETO
07/10/2025,1.0,653,PIERCING DE UMBIGO,"1,00","9,99",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",DINHEIRO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",DINHEIRO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",DINHEIRO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,1325,MASCARA DE DORMIR TAPA OLHO C/ REGULAGEM,"1,00","14,99",PIX DIRETO
07/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",PIX DIRETO
07/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",PIX DIRETO
07/10/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"2,00","35,00",CARTÃO CRÉDITO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",CARTÃO CRÉDITO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
07/10/2025,1.0,1360,MEIA INFANTIL 3D PERSONAGENS MASCULINO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,1113,GELELÉ SLIME TUBO HELLO KITTY,"1,00","14,99",PIX DIRETO
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",CARTÃO LINK
07/10/2025,1.0,1127,BOLSA INFANTIL PASSEIO MENINO TAM MEDIO ALÇA MOCHILA,"1,00","59,99",CARTÃO LINK
07/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",CARTÃO LINK
07/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",CARTÃO DÉBITO
07/10/2025,1.0,1240,SQUISHY GRANDES DIVERSOS,"1,00","20,00",PIX
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX
07/10/2025,1.0,958,CAPIVARA PULSEIRA PELUCIA PEQUENA,"1,00","49,99",DINHEIRO
07/10/2025,1.0,337,MISSI PARA CABELO/GRAMPO,"1,00","5,99",DINHEIRO
07/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",DINHEIRO
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"2,00","5,00",DINHEIRO
07/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"3,00","3,00",DINHEIRO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO CRÉDITO
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"5,00","5,00",CARTÃO CRÉDITO
07/10/2025,6.0,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","1,00","9,00",CARTÃO CRÉDITO
07/10/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",CARTÃO DÉBITO
07/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"2,00","5,00",PIX DIRETO
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
07/10/2025,1.0,174,REFIL CADERNO 11 DISCOS,"1,00","29,99",CARTÃO CRÉDITO
07/10/2025,1.0,1360,MEIA INFANTIL 3D PERSONAGENS MASCULINO,"2,00","35,00",PIX
07/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX
07/10/2025,1.0,808,PIRANHA EXTRA GRANDE QUADRADA,"1,00","11,00",PIX DIRETO
07/10/2025,1.0,599,PIJAMA INFANTIL MASCULINO,"1,00","29,99",PIX
07/10/2025,1.0,998,BOBBIE GOODS DIVERSOS TEMAS,"1,00","30,00",CARTÃO CRÉDITO
07/10/2025,1.0,819,XUXINHA DE MEIA,"1,00","5,00",PIX
07/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",DINHEIRO
07/10/2025,1.0,22,LAPIS INFINITO C/ PONTEIRA STITCH,"1,00","9,00",DINHEIRO
07/10/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","7,00",CARTÃO CRÉDITO
07/10/2025,1.0,1251,CORDAO PARA CABELO,"1,00","4,99",DINHEIRO
07/10/2025,1.0,1001,BICO PATO ACETATO C/2 METAL,"1,00","7,00",DINHEIRO
07/10/2025,1.0,1201,DELINEADOR METALICO DISCOTEEN,"1,00","10,00",DINHEIRO
07/10/2025,1.0,1319,BICO PATO METAL C/2 E 2 MINI PIRANHAS,"1,00","12,00",DINHEIRO
07/10/2025,1.0,488,BICO PATO C/2 INFANTIL,"1,00","6,99",DINHEIRO
07/10/2025,1.0,1299,XUXINHA C/ APLIQUE HELLO KIT,"1,00","9,99",DINHEIRO
07/10/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",DINHEIRO
07/10/2025,1.0,1201,DELINEADOR METALICO DISCOTEEN,"1,00","10,00",CARTÃO DÉBITO
07/10/2025,1.0,1299,XUXINHA C/ APLIQUE HELLO KIT,"1,00","9,99",PIX
08/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO DÉBITO
08/10/2025,1.0,859,KIT RELOGIO PULSEIRA/BICO PATO STITCH,"1,00","34,99",CARTÃO DÉBITO
08/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",CARTÃO DÉBITO
08/10/2025,1.0,1345,SPRAY TINTA P CABELO,"1,00","16,00",CARTÃO DÉBITO
08/10/2025,1.0,504,KIT COLAR/PULSEIRA MIÇANGA PINGENTE PERSONAGENS INFANTIL,"1,00","19,99",CARTÃO DÉBITO
08/10/2025,1.0,1347,TIARA COM POMPOM INFANTIL,"1,00","10,00",PIX
08/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",PIX
08/10/2025,1.0,680,SQUISHY STITCH,"1,00","22,00",PIX
08/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX
08/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"1,00","3,00",PIX
08/10/2025,1.0,823,MOCHILA INFANTIL PASSEIO COM BRILHO MEDIA,"1,00","59,99",CARTÃO CRÉDITO
08/10/2025,1.0,823,MOCHILA INFANTIL PASSEIO COM BRILHO MEDIA,"1,00","59,99",BANESE
08/10/2025,1.0,226,SACO PRESENTE,"4,00","1,99",BANESE
08/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",BANESE
08/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO CRÉDITO
08/10/2025,1.0,1330,MOLA MALUCA,"2,00","7,00",CARTÃO CRÉDITO
08/10/2025,1.0,337,MISSI PARA CABELO/GRAMPO,"1,00","5,99",CARTÃO CRÉDITO
08/10/2025,1.0,1250,RENDA PARA CABELO,"2,00","3,00",CARTÃO CRÉDITO
08/10/2025,1.0,1303,CORRETIVO LIQ E ILUMINADOR EM BASTAO PINK 21,"1,00","11,99",CARTÃO CRÉDITO
08/10/2025,1.0,360,PÓ FADA ILUMINADOR BELLE ANGEL,"1,00","10,00",CARTÃO CRÉDITO
08/10/2025,1.0,469,KIT TIC TAC INFANTIL E PIRANHA PEQ C/4 UND,"3,00","3,99",CARTÃO CRÉDITO
08/10/2025,1.0,357,SPRAY HELOGRAFICO GLITER CABELO & CORPO CARNAVAL,"1,00","29,99",CARTÃO CRÉDITO
08/10/2025,1.0,1020,BICO PATO METAL C/3,"1,00","11,00",CARTÃO CRÉDITO
08/10/2025,1.0,817,PIRANHA METAL STRASS PEQUENA,"1,00","11,99",CARTÃO CRÉDITO
08/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",CARTÃO CRÉDITO
08/10/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",CARTÃO CRÉDITO
08/10/2025,1.0,226,SACO PRESENTE,"1,00","1,99",CARTÃO CRÉDITO
08/10/2025,1.0,1344,POPLITO PIRULITO QUE ESTRALA,"1,00","2,00",CARTÃO CRÉDITO
08/10/2025,1.0,663,APLIQUE C/ MINI PIRANHA P/ CABELO,"1,00","5,00",PIX
08/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",PIX
08/10/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",DINHEIRO
08/10/2025,1.0,485,KIT XUXINHA INFANTIL SILICONE C/2 UND,"1,00","3,99",DINHEIRO
08/10/2025,1.0,537,PIRANHA PEQUENA,"1,00","5,99",DINHEIRO
08/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",DINHEIRO
08/10/2025,1.0,556,KIT XUXINHA INFANTIL C/3UND,"1,00","4,99",DINHEIRO
08/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX
08/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX
08/10/2025,1.0,1295,MEIA INFANTIL 3D STITCH,"1,00","59,99",PIX DIRETO
08/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
08/10/2025,1.0,1329,MEIA INFANTIL 3D PERSONAGENS FEMININO,"1,00","35,00",PIX DIRETO
08/10/2025,1.0,91,ENTREGA,"1,00","7,00",PIX DIRETO
08/10/2025,1.0,1092,SHORT MASCULINO DUPLO  DRY FIT,"1,00","60,00",PIX DIRETO
08/10/2025,1.0,812,ESCOVA PENTE  BABY HAIR,"1,00","10,00",CARTÃO DÉBITO
08/10/2025,1.0,1330,MOLA MALUCA,"1,00","7,00",CARTÃO DÉBITO
08/10/2025,1.0,1256,TIARA MIÇANGAS INFANTIL,"1,00","7,99",CARTÃO DÉBITO
08/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"2,00","5,00",CARTÃO DÉBITO
08/10/2025,1.0,1345,SPRAY TINTA P CABELO,"1,00","16,00",CARTÃO DÉBITO
08/10/2025,1.0,472,KIT TIC TAC C/6,"1,00","12,00",CARTÃO DÉBITO
08/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"1,00","3,00",CARTÃO DÉBITO
08/10/2025,1.0,1250,RENDA PARA CABELO,"1,00","3,00",CARTÃO DÉBITO
08/10/2025,1.0,187,BORRACHA RETRATIL PERSONAGENS DIVERSOS,"1,00","10,00",CARTÃO DÉBITO
08/10/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO DÉBITO
08/10/2025,1.0,1361,ACESSORIO PARA CABELO MALUCO ARANHA,"1,00","10,00",CARTÃO DÉBITO
08/10/2025,1.0,1344,POPLITO PIRULITO QUE ESTRALA,"2,00","2,00",CARTÃO CRÉDITO
08/10/2025,1.0,1345,SPRAY TINTA P CABELO,"1,00","16,00",CARTÃO DÉBITO
08/10/2025,1.0,1347,TIARA COM POMPOM INFANTIL,"1,00","10,00",CARTÃO DÉBITO
08/10/2025,1.0,1336,ACESSORIO PARA CABELO MALUCO,"1,00","5,00",CARTÃO DÉBITO
08/10/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",CARTÃO DÉBITO
08/10/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",CARTÃO DÉBITO
08/10/2025,1.0,1313,GLITTER DECORATVO PARA OLHO,"1,00","3,00",CARTÃO DÉBITO
08/10/2025,1.0,1233,BRINQUEDO LUVA LANÇADORA,"1,00","30,00",CARTÃO DÉBITO
08/10/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARTÃO DÉBITO
08/10/2025,1.0,1338,FINI BANANA 15GR,"1,00","2,00",CARTÃO DÉBITO
08/10/2025,1.0,1360,MEIA INFANTIL 3D PERSONAGENS MASCULINO,"1,00","35,00",não checado
08/10/2025,1.0,470,KIT TIC TAC INFANTIL MINI C/4 UND,"1,00","2,00",PIX
08/10/2025,1.0,1361,ACESSORIO PARA CABELO MALUCO ARANHA,"1,00","10,00",PIX
08/10/2025,1.0,343,ESPELHO DE BOLSA,"1,00","8,00",PIX
08/10/2025,1.0,912,BATOM MATTE LIPSTICK AMOR ANJO,"1,00","12,00",PIX
08/10/2025,1.0,1308,PIERCING DE ORELHA,"1,00","5,00",PIX
08/10/2025,1.0,520,BICO PATO METAL C/2,"1,00","10,00",PIX
08/10/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",DINHEIRO
08/10/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","4,99",DINHEIRO
